@relation pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R4

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute livingGhosts numeric
@attribute score numeric
@attribute class {Stop,North,South,East,West}

@data
0.529412,0.333333,0.333333,0.636213,North
0.529412,0.333333,0.333333,0.634551,North
0.529412,0.333333,0.333333,0.63289,North
0.529412,0.333333,0.333333,0.631229,North
0.529412,0.4,0.333333,0.629568,North
0.588235,0.4,0.333333,0.627907,East
0.647059,0.4,0.333333,0.626246,East
0.705882,0.4,0.333333,0.624585,East
0.764706,0.4,0.333333,0.622924,East
0.823529,0.4,0.333333,0.621262,East
0.882353,0.4,0.333333,0.619601,East
0.882353,0.333333,0,0.950166,South
0.882353,0.266667,0,0.948505,South
0.823529,0.266667,0,0.946844,West
0.764706,0.266667,0,0.945183,West
0.764706,0.2,0,0.943522,South
0.764706,0.133333,0,0.94186,South
0.764706,0.066667,0,0.940199,South
0.705882,0.066667,0,0.938538,West
0.705882,0.066667,0,0.936877,West
0.705882,0,0,0.935216,South
0.705882,0,0,0.933555,South
0.705882,0.066667,0,0.931894,North
0.705882,0,0,0.930233,South
0.705882,0.066667,0,0.928571,North
0.705882,0.066667,0,0.92691,North
0.705882,0.066667,0,0.925249,North
0.705882,0.066667,0,0.923588,North
0.705882,0,0,0.921927,South
0.705882,0,0,0.920266,South
0.705882,0,0,0.918605,South
0.705882,0,0,0.916944,South
0.705882,0,0,0.915282,South
0.705882,0,0,0.913621,South
0.705882,0,0,0.91196,South
0.705882,0,0,0.910299,South
0.705882,0,0,0.908638,South
0.705882,0.066667,0,0.906977,North
0.705882,0.066667,0,0.905316,North
0.705882,0.066667,0,0.903654,North
0.705882,0.066667,0,0.901993,North
0.705882,0.066667,0,0.900332,North
0.705882,0,0,0.898671,South
0.705882,0,0,0.89701,South
0.705882,0,0,0.895349,South
0.705882,0,0,0.893688,South
0.705882,0,0,0.892027,South
0.705882,0.066667,0,0.890365,North
0.705882,0.066667,0,0.888704,North
0.705882,0,0,0.887043,South
0.705882,0,0,0.885382,South
0.705882,0,0,0.883721,South
0.705882,0,0,0.88206,South
0.705882,0.066667,0,0.880399,North
0.705882,0.133333,0,0.878738,North
0.647059,0.133333,0,0.877076,West
0.588235,0.133333,0,0.875415,West
0.529412,0.133333,0,0.873754,West
0.470588,0.133333,0,0.872093,West
0.411765,0.133333,0,0.870432,West
0.411765,0.2,0,0.868771,North
0.411765,0.2,0,0.86711,North
0.411765,0.266667,0,0.865449,North
0.352941,0.266667,0,0.863787,West
0.294118,0.266667,0,0.862126,West
0.235294,0.266667,0,0.860465,West
0.176471,0.266667,0,0.858804,West
0.117647,0.266667,0,0.857143,West
0.058824,0.266667,0,0.855482,West
0.647059,0.466667,1,0.031561,Stop
0.647059,0.533333,1,0.0299,North
0.647059,0.6,1,0.028239,North
0.647059,0.533333,1,0.026578,South
0.647059,0.6,1,0.024917,North
0.647059,0.533333,0.666667,0.355482,South
0.647059,0.6,0.666667,0.353821,North
0.647059,0.666667,0.666667,0.352159,North
0.588235,0.666667,0.666667,0.350498,West
0.588235,0.6,0.666667,0.348837,South
0.529412,0.6,0.666667,0.347176,West
0.470588,0.6,0.666667,0.345515,West
0.470588,0.533333,0.666667,0.343854,South
0.470588,0.6,0.666667,0.342193,North
0.411765,0.6,0.666667,0.340532,West
0.352941,0.6,0.666667,0.33887,West
0.294118,0.6,0.333333,0.669435,West
0.294118,0.533333,0.333333,0.667774,South
0.294118,0.466667,0.333333,0.666113,South
0.294118,0.4,0.333333,0.664452,South
0.352941,0.4,0.333333,0.662791,East
0.411765,0.4,0.333333,0.66113,East
0.411765,0.333333,0.333333,0.659468,South
0.470588,0.333333,0.333333,0.657807,East
0.529412,0.333333,0.333333,0.656146,East
0.588235,0.333333,0.333333,0.654485,East
0.588235,0.4,0.333333,0.652824,North
0.647059,0.4,0.333333,0.651163,East
0.647059,0.333333,0.333333,0.649502,South
0.705882,0.333333,0.333333,0.647841,East
0.764706,0.333333,0.333333,0.646179,East
0.764706,0.4,0.333333,0.644518,North
0.823529,0.4,0.333333,0.642857,East
0.823529,0.333333,0.333333,0.641196,South
0.882353,0.333333,0.333333,0.639535,East
0.941176,0.333333,0,0.9701,East
0.941176,0.266667,0,0.968439,South
0.941176,0.2,0,0.966777,South
0.941176,0.133333,0,0.965116,South
0.941176,0.066667,0,0.963455,South
0.882353,0.066667,0,0.961794,West
0.882353,0,0,0.960133,South
0.823529,0,0,0.958472,West
0.823529,0.066667,0,0.956811,North
0.764706,0.066667,0,0.95515,West
0.764706,0,0,0.953488,South
0.705882,0,0,0.951827,West
0.647059,0,0,0.950166,West
0.647059,0.066667,0,0.948505,North
0.588235,0.066667,0,0.946844,West
0.588235,0,0,0.945183,South
0.529412,0,0,0.943522,West
0.470588,0,0,0.94186,West
0.470588,0.066667,0,0.940199,North
0.470588,0.133333,0,0.938538,North
0.411765,0.133333,0,0.936877,West
0.352941,0.133333,0,0.935216,West
0.294118,0.133333,0,0.933555,West
0.294118,0.2,0,0.931894,North
0.235294,0.2,0,0.930233,West
0.235294,0.266667,0,0.928571,North
0.235294,0.333333,0,0.92691,North
0.235294,0.266667,0,0.925249,South
0.235294,0.2,0,0.923588,South
0.176471,0.2,0,0.921927,West
0.176471,0.133333,0,0.920266,South
0.117647,0.133333,0,0.918605,West
0.058824,0.133333,0,0.916944,West
